A[32]          B[32]         C
-1425157281    371163809    1
-1425157281    -1425157281    0
2147054422    2104141532    0
2147054422    2147054422    0
579166325    97987459    0
579166325    579166325    0
-862184206    225964522    1
-862184206    -862184206    0
1294149132    375535087    0
1294149132    1294149132    0
1922465216    363332981    0
1922465216    1922465216    0
2094222820    46414894    0
2094222820    2094222820    0
-1558909191    -1434702846    1
-1558909191    -1558909191    0
2060497137    -1969897736    0
2060497137    2060497137    0
506516449    1857179080    1
506516449    506516449    0
-1024138697    -1618810445    0
-1024138697    -1024138697    0
1264041333    -571490056    0
1264041333    1264041333    0
2008836791    -1178296263    0
2008836791    2008836791    0
-1912108243    -1902000252    1
-1912108243    -1912108243    0
1300898191    1752299859    1
1300898191    1300898191    0
1188576096    1226432179    1
1188576096    1188576096    0
-1359254693    1546111952    1
-1359254693    -1359254693    0
2110098005    -1388498309    0
2110098005    2110098005    0
1588692906    1064395464    0
1588692906    1588692906    0
40906506    223004081    1
40906506    40906506    0
-1365488140    -2061740732    0
-1365488140    -1365488140    0
1095476463    -1657679785    0
1095476463    1095476463    0
210390736    825769590    1
210390736    210390736    0
-1042158069    -1775160542    0
-1042158069    -1042158069    0
-1306527042    -1466056340    0
-1306527042    -1306527042    0
-109155652    1156471125    1
-109155652    -109155652    0
1032682626    1700350319    1
1032682626    1032682626    0
-2002347828    204056113    1
-2002347828    -2002347828    0
-2124156198    1686853627    1
-2124156198    -2124156198    0
938149029    515234027    0
938149029    938149029    0
-712569497    -888894067    0
-712569497    -712569497    0
-1431185354    911002347    1
-1431185354    -1431185354    0
2018383815    30331475    0
2018383815    2018383815    0
159360550    -1715544257    0
159360550    159360550    0
1984238642    1032928361    0
1984238642    1984238642    0
1081671326    -350635579    0
1081671326    1081671326    0
-837800720    1528807041    1
-837800720    -837800720    0
-537358    1061384664    1
-537358    -537358    0
-251724478    1398963421    1
-251724478    -251724478    0
-1866642865    1201930689    1
-1866642865    -1866642865    0
-1161575659    186640503    1
-1161575659    -1161575659    0
-213406010    968638716    1
-213406010    -213406010    0
602960559    1364437222    1
602960559    602960559    0
1851523736    2123435387    1
1851523736    1851523736    0
-1489114633    1256925002    1
-1489114633    -1489114633    0
-1585398835    -1899343307    0
-1585398835    -1585398835    0
-306143516    -1872886455    0
-306143516    -306143516    0
1897355749    -492830603    0
1897355749    1897355749    0
-709119855    -1061576246    0
-709119855    -709119855    0
1541399961    567747673    0
1541399961    1541399961    0
1216955521    -790314050    0
1216955521    1216955521    0
1815970102    256509106    0
1815970102    1815970102    0
723424629    1073448844    1
723424629    723424629    0
996992258    -1560963966    0
996992258    996992258    0
1168723408    2098059869    1
1168723408    1168723408    0
1250055145    -108923503    0
1250055145    1250055145    0
234633    -259217038    0
234633    234633    0
-225077315    -2068954678    0
-225077315    -225077315    0
1451595717    88042974    0
1451595717    1451595717    0
-348505643    1573452531    1
-348505643    -348505643    0
-1459742213    -510296828    1
-1459742213    -1459742213    0
289568972    -321453027    0
289568972    289568972    0
-1368590770    572837409    1
-1368590770    -1368590770    0
1480707554    656501292    0
1480707554    1480707554    0
-1021334466    1900544185    1
-1021334466    -1021334466    0
-267385249    183052189    1
-267385249    -267385249    0
-313924075    1682644726    1
-313924075    -313924075    0
118709586    1222504298    1
118709586    118709586    0
1867054684    -897407096    0
1867054684    1867054684    0
-227430226    1841328021    1
-227430226    -227430226    0
889856500    860932564    0
889856500    889856500    0
696737348    -225434135    0
696737348    696737348    0
1114889281    -309719373    0
1114889281    1114889281    0
-243461374    -34980162    1
-243461374    -243461374    0
-1218660623    -46003739    1
-1218660623    -1218660623    0
-1003103759    -602296342    1
-1003103759    -1003103759    0
-359478754    -979553086    0
-359478754    -359478754    0
-620040983    1529446155    1
-620040983    -620040983    0
883617344    497199904    0
883617344    883617344    0
-1157865419    -1725347859    0
-1157865419    -1157865419    0
24243137    1339895499    1
24243137    24243137    0
-2109793427    -1587038782    1
-2109793427    -2109793427    0
-1090070892    246735444    1
-1090070892    -1090070892    0
912670558    -1533156463    0
912670558    912670558    0
-131496680    698929648    1
-131496680    -131496680    0
-930631938    590583094    1
-930631938    -930631938    0
-652113215    -131471511    1
-652113215    -652113215    0
339612615    -1835819723    0
339612615    339612615    0
474807252    -679184664    0
474807252    474807252    0
-1355603723    -2011365574    0
-1355603723    -1355603723    0
-1307089215    -442322500    1
-1307089215    -1307089215    0
-542378608    1862491141    1
-542378608    -542378608    0
-769564611    1136956548    1
-769564611    -769564611    0
-2037939683    555526087    1
-2037939683    -2037939683    0
-1613433434    1890753051    1
-1613433434    -1613433434    0
1268172262    -2136285460    0
1268172262    1268172262    0
-1468224044    -1423090811    1
-1468224044    -1468224044    0
1901244292    -886859971    0
1901244292    1901244292    0
379870566    -1708632017    0
379870566    379870566    0
-1224008001    509092882    1
-1224008001    -1224008001    0
-1029979848    -996940555    1
-1029979848    -1029979848    0
-946019541    654389355    1
-946019541    -946019541    0
-190264913    109285225    1
-190264913    -190264913    0
-140830777    -169231032    0
-140830777    -140830777    0
-753035931    1256763599    1
-753035931    -753035931    0
1204155196    -1337134543    0
1204155196    1204155196    0
-1401762552    1415842151    1
-1401762552    -1401762552    0
-2017998544    -1390836536    1
-2017998544    -2017998544    0
1529049407    -2146646130    0
1529049407    1529049407    0
20872901    1041205107    1
20872901    20872901    0
-536833832    1837987443    1
-536833832    -536833832    0
231392312    -930756246    0
231392312    231392312    0
-889142806    -1773941650    0
-889142806    -889142806    0
1503478672    728671823    0
1503478672    1503478672    0
1821127775    1272836737    0
1821127775    1821127775    0
801090483    1664794038    1
801090483    801090483    0
-1046432399    -594838239    1
-1046432399    -1046432399    0
-339547742    1025469281    1
-339547742    -339547742    0
825329862    1595715262    1
825329862    825329862    0
1357853732    1093755385    0
1357853732    1357853732    0
-1288551014    1023341931    1
-1288551014    -1288551014    0
-1590791382    228347587    1
-1590791382    -1590791382    0
-950543614    -1143651589    0
-950543614    -950543614    0
906342572    1232167042    1
906342572    906342572    0
1396532103    810223488    0
1396532103    1396532103    0
-168153909    -811322962    0
-168153909    -168153909    0
-1918633193    218421785    1
-1918633193    -1918633193    0
-1351874155    -464669212    1
-1351874155    -1351874155    0
-1950345722    -577968386    1
-1950345722    -1950345722    0
1732971357    242717793    0
1732971357    1732971357    0
-1408550682    -1614154046    0
-1408550682    -1408550682    0
-1795968332    -498436532    1
-1795968332    -1795968332    0
1361681609    -689153743    0
1361681609    1361681609    0
758968928    -1069526171    0
758968928    758968928    0
-655874333    -498819991    1
-655874333    -655874333    0
698265348    -400106982    0
698265348    698265348    0
-1730213419    891264268    1
-1730213419    -1730213419    0
200455536    -1350633377    0
200455536    200455536    0
1223360188    -1118420982    0
1223360188    1223360188    0
103869778    -1881573909    0
103869778    103869778    0
-2054076580    -1324635534    1
-2054076580    -2054076580    0
-155951580    541372303    1
-155951580    -155951580    0
72031892    -1975841461    0
72031892    72031892    0
-710819588    -1422858050    0
-710819588    -710819588    0
-1578787334    -1585210421    0
-1578787334    -1578787334    0
127110315    1267895738    1
127110315    127110315    0
332679755    -1467031903    0
332679755    332679755    0
-47753768    -351818447    0
-47753768    -47753768    0
444863276    1759791234    1
444863276    444863276    0
1460673167    -1390118305    0
1460673167    1460673167    0
-393280786    -1492923072    0
-393280786    -393280786    0
-1053688640    -530228271    1
-1053688640    -1053688640    0
-158322775    -1682919061    0
-158322775    -158322775    0
-1992260572    518416644    1
-1992260572    -1992260572    0
1080360864    -506925605    0
1080360864    1080360864    0
1081577912    -1653756464    0
1081577912    1081577912    0
-49665480    -1818236262    0
-49665480    -49665480    0
-765212941    -592931877    1
-765212941    -765212941    0
-615889998    -1666794299    0
-615889998    -615889998    0
-1608904230    -624046328    1
-1608904230    -1608904230    0
2000666987    1335523949    0
2000666987    2000666987    0
2145164233    1113982501    0
2145164233    2145164233    0
-867543898    -1933785076    0
-867543898    -867543898    0
1679471265    1069233963    0
1679471265    1679471265    0
560974778    -1185271552    0
560974778    560974778    0
-1754424876    764944807    1
-1754424876    -1754424876    0
-1384938820    1921145996    1
-1384938820    -1384938820    0
1181345446    -2102986634    0
1181345446    1181345446    0
1462502655    -199994317    0
1462502655    1462502655    0
2103012336    -203643452    0
2103012336    2103012336    0
1990992681    -643678976    0
1990992681    1990992681    0
-463011171    703313714    1
-463011171    -463011171    0
1198523446    -2089750760    0
1198523446    1198523446    0
