A[32]          B[32]         C
-242762252    -242762252    1
-305677854    -493170606    0
-305677854    -305677854    1
1699923777    -110995795    0
1699923777    1699923777    1
-687759014    -2078248584    0
-687759014    -687759014    1
-1493407224    -1735725271    0
-1493407224    -1493407224    1
1796646508    1075504145    0
1796646508    1796646508    1
-1689098182    1592239191    0
-1689098182    -1689098182    1
17878786    -1160076197    0
17878786    17878786    1
876340267    -1974349765    0
876340267    876340267    1
346513021    -802635123    0
346513021    346513021    1
362070995    2065421295    0
362070995    362070995    1
1108907680    1898085920    0
1108907680    1108907680    1
-629101346    -500306556    0
-629101346    -629101346    1
469895385    274638212    0
469895385    469895385    1
70352518    2078499414    0
70352518    70352518    1
1491959364    -503842860    0
1491959364    1491959364    1
1342100730    803864928    0
1342100730    1342100730    1
635069384    1260842121    0
635069384    635069384    1
-1449638153    19956067    0
-1449638153    -1449638153    1
1915446754    -1557935018    0
1915446754    1915446754    1
-1446399310    731777945    0
-1446399310    -1446399310    1
1843281349    -1586195692    0
1843281349    1843281349    1
-639019882    77749596    0
-639019882    -639019882    1
-1244400627    -486076216    0
-1244400627    -1244400627    1
-1847324939    -637064007    0
-1847324939    -1847324939    1
1269171445    1369786464    0
1269171445    1269171445    1
1705913139    1201622055    0
1705913139    1705913139    1
-1471867369    549348638    0
-1471867369    -1471867369    1
1415429656    -1928089034    0
1415429656    1415429656    1
356022886    870963710    0
356022886    356022886    1
-690091689    -1927126509    0
-690091689    -690091689    1
514566018    -292776107    0
514566018    514566018    1
1529747804    1983536379    0
1529747804    1529747804    1
-1093602392    -22634737    0
-1093602392    -1093602392    1
-729731188    439331799    0
-729731188    -729731188    1
117049121    20479018    0
117049121    117049121    1
1531934821    -312492042    0
1531934821    1531934821    1
1145765366    1157269124    0
1145765366    1145765366    1
-486830978    195297640    0
-486830978    -486830978    1
-526990603    -1270217091    0
-526990603    -526990603    1
-432861733    1596567034    0
-432861733    -432861733    1
-1218347645    -1864739686    0
-1218347645    -1218347645    1
-263902344    192977597    0
-263902344    -263902344    1
-1602443050    712599366    0
-1602443050    -1602443050    1
1182272684    763361235    0
1182272684    1182272684    1
109897965    1512796089    0
109897965    109897965    1
-226229029    1115980611    0
-226229029    -226229029    1
1146646923    -1005461274    0
1146646923    1146646923    1
2039810600    -32367831    0
2039810600    2039810600    1
-2133819393    731549462    0
-2133819393    -2133819393    1
1679472689    841677142    0
1679472689    1679472689    1
-1974733597    1179194801    0
-1974733597    -1974733597    1
-1713993650    -804868669    0
-1713993650    -1713993650    1
1108494223    -1058160424    0
1108494223    1108494223    1
138508227    -1647325944    0
138508227    138508227    1
-37336573    1358048209    0
-37336573    -37336573    1
-379548642    1295920768    0
-379548642    -379548642    1
-1906414396    -859615426    0
-1906414396    -1906414396    1
-247656790    -2106313806    0
-247656790    -247656790    1
667384293    846309285    0
667384293    667384293    1
-1292333814    584862320    0
-1292333814    -1292333814    1
168548635    1208165043    0
168548635    168548635    1
1354534731    -1126929930    0
1354534731    1354534731    1
1273082345    -1510702597    0
1273082345    1273082345    1
440995903    -191408729    0
440995903    440995903    1
1187713298    199098500    0
1187713298    1187713298    1
-2092447068    -809778053    0
-2092447068    -2092447068    1
641743597    1671732608    0
641743597    641743597    1
-756707650    -1571127339    0
-756707650    -756707650    1
891556073    -1333146411    0
891556073    891556073    1
1934474578    -2027765514    0
1934474578    1934474578    1
1767051903    1985766067    0
1767051903    1767051903    1
-1424476017    648545277    0
-1424476017    -1424476017    1
-1624144252    -584206761    0
-1624144252    -1624144252    1
-261637497    1894404930    0
-261637497    -261637497    1
-1396375444    1397955666    0
-1396375444    -1396375444    1
527921609    93414461    0
527921609    527921609    1
778952666    1968088740    0
778952666    778952666    1
771541036    1811123206    0
771541036    771541036    1
1741238497    1056275119    0
1741238497    1741238497    1
-632117446    410514905    0
-632117446    -632117446    1
942623607    634789074    0
942623607    942623607    1
923469485    -159854888    0
923469485    923469485    1
-557445582    842650753    0
-557445582    -557445582    1
-569400704    151743211    0
-569400704    -569400704    1
1836039501    -2100339    0
1836039501    1836039501    1
1666365104    -2075676567    0
1666365104    1666365104    1
348986850    -1422529691    0
348986850    348986850    1
1509857297    -1068792970    0
1509857297    1509857297    1
-369213941    2087683405    0
-369213941    -369213941    1
289471273    -1954624625    0
289471273    289471273    1
-146530053    1649928771    0
-146530053    -146530053    1
1475902170    1711255794    0
1475902170    1475902170    1
-2018167531    560652966    0
-2018167531    -2018167531    1
-798374971    -1961091883    0
-798374971    -798374971    1
-1122530861    1052727710    0
-1122530861    -1122530861    1
-266946259    1182295961    0
-266946259    -266946259    1
152058785    -1482281456    0
152058785    152058785    1
1167758870    951849712    0
1167758870    1167758870    1
1662896321    1281392678    0
1662896321    1662896321    1
-720248828    -1318473435    0
-720248828    -720248828    1
112458865    2052636046    0
112458865    112458865    1
520774587    -1219346332    0
520774587    520774587    1
781827387    22465153    0
781827387    781827387    1
-1466643070    1754226799    0
-1466643070    -1466643070    1
9834479    800830278    0
9834479    9834479    1
-1342440934    388123247    0
-1342440934    -1342440934    1
1975808901    -936104469    0
1975808901    1975808901    1
1389961679    -322868362    0
1389961679    1389961679    1
1064064348    -1125244697    0
1064064348    1064064348    1
-1666962254    2042451510    0
-1666962254    -1666962254    1
-1320932703    -897750398    0
-1320932703    -1320932703    1
940684032    581125564    0
940684032    940684032    1
112319349    -975493497    0
112319349    112319349    1
-747929885    895662270    0
-747929885    -747929885    1
428012448    -690051369    0
428012448    428012448    1
-1623412480    1577033446    0
-1623412480    -1623412480    1
-1285579466    -1564586874    0
-1285579466    -1285579466    1
-1097158209    1083885821    0
-1097158209    -1097158209    1
2031496741    195595911    0
2031496741    2031496741    1
-1039737274    -1500439404    0
-1039737274    -1039737274    1
-738391827    1655899264    0
-738391827    -738391827    1
-554740508    2102223093    0
-554740508    -554740508    1
2126496705    -472522365    0
2126496705    2126496705    1
637326561    1655560293    0
637326561    637326561    1
-1243314981    1151332606    0
-1243314981    -1243314981    1
204326679    274919415    0
204326679    204326679    1
-358987165    -446581823    0
-358987165    -358987165    1
-259683207    135931491    0
-259683207    -259683207    1
2046159303    -760184457    0
2046159303    2046159303    1
-1996595175    523254890    0
-1996595175    -1996595175    1
1308652621    1353783523    0
1308652621    1308652621    1
1121111111    -1176914027    0
1121111111    1121111111    1
-1702106812    -1344682783    0
-1702106812    -1702106812    1
-214271346    399215298    0
-214271346    -214271346    1
-1121562263    2132806719    0
-1121562263    -1121562263    1
-380160393    1085606424    0
-380160393    -380160393    1
636586252    -483639360    0
636586252    636586252    1
-412834585    -1669512007    0
-412834585    -412834585    1
683646922    -1461899517    0
683646922    683646922    1
833350015    -570546952    0
833350015    833350015    1
-2033962928    -783266791    0
-2033962928    -2033962928    1
-1048243643    961196797    0
-1048243643    -1048243643    1
1129203746    748109090    0
1129203746    1129203746    1
1837522058    1776324411    0
1837522058    1837522058    1
-644015319    998009429    0
-644015319    -644015319    1
-1821720666    -1879223100    0
-1821720666    -1821720666    1
-731082054    1745422314    0
-731082054    -731082054    1
157028984    -1323121022    0
157028984    157028984    1
-494799890    -1659907961    0
-494799890    -494799890    1
-437463122    -1376587964    0
-437463122    -437463122    1
1543408354    -109073747    0
1543408354    1543408354    1
1943097963    -335113647    0
1943097963    1943097963    1
991406914    1184744464    0
991406914    991406914    1
944992879    129810842    0
944992879    944992879    1
388274819    132671868    0
388274819    388274819    1
-421934501    681668394    0
-421934501    -421934501    1
-1374294887    1840168551    0
-1374294887    -1374294887    1
628776988    1394688533    0
628776988    628776988    1
-1925091132    1294501535    0
-1925091132    -1925091132    1
-1147949882    -68622567    0
-1147949882    -1147949882    1
-410718884    -1548755956    0
-410718884    -410718884    1
197072853    -176512413    0
197072853    197072853    1
-918930882    888223827    0
-918930882    -918930882    1
923217468    2108599122    0
923217468    923217468    1
-2052847961    669578039    0
-2052847961    -2052847961    1
-1905188369    85292297    0
-1905188369    -1905188369    1
-379864292    -615582869    0
-379864292    -379864292    1
-1386844361    -136915448    0
-1386844361    -1386844361    1
1995710454    -582880460    0
1995710454    1995710454    1
1391881674    -309808746    0
1391881674    1391881674    1
1241574023    -1793938755    0
