A[32]          B[32]         C
406360050    403439095    1
406360050    406360050    0
84604149    2062488611    0
84604149    84604149    0
-407195088    -1073097313    1
-407195088    -407195088    0
-1261754494    -781978651    0
-1261754494    -1261754494    0
738296979    -1144594510    1
738296979    738296979    0
38375598    -1309001334    1
38375598    38375598    0
1470618537    -832356326    1
1470618537    1470618537    0
-1136229324    2044689439    0
-1136229324    -1136229324    0
1166282061    984247852    1
1166282061    1166282061    0
1038715486    -1459212971    1
1038715486    1038715486    0
-1419098598    11674816    0
-1419098598    -1419098598    0
1381077541    -1466585250    1
1381077541    1381077541    0
-991474321    128934547    0
-991474321    -991474321    0
1575208560    2045071602    0
1575208560    1575208560    0
183301277    1206000096    0
183301277    183301277    0
1108893553    -476129212    1
1108893553    1108893553    0
-1559742094    1481440556    0
-1559742094    -1559742094    0
826014707    1187495886    0
826014707    826014707    0
-372217891    17421755    0
-372217891    -372217891    0
-1077221006    -902420227    0
-1077221006    -1077221006    0
-1580615317    -1199692765    0
-1580615317    -1580615317    0
1024808756    -993912412    1
1024808756    1024808756    0
-1312932177    -614536570    0
-1312932177    -1312932177    0
218447167    -1361276725    1
218447167    218447167    0
287536234    -1223781301    1
287536234    287536234    0
1273842243    -207089825    1
1273842243    1273842243    0
1791257352    971041523    1
1791257352    1791257352    0
-931678173    1676778449    0
-931678173    -931678173    0
991226456    1439399032    0
991226456    991226456    0
-402781837    609735719    0
-402781837    -402781837    0
1685979133    -73318192    1
1685979133    1685979133    0
1049745158    298634438    1
1049745158    1049745158    0
1904164314    -528034132    1
1904164314    1904164314    0
6615753    -439382588    1
6615753    6615753    0
1245688    -340848010    1
1245688    1245688    0
1282081965    -1412793747    1
1282081965    1282081965    0
486395511    -594066450    1
486395511    486395511    0
-832635821    499015734    0
-832635821    -832635821    0
-276390002    -353857121    1
-276390002    -276390002    0
645316364    1402077495    0
645316364    645316364    0
307672082    -1241719952    1
307672082    307672082    0
2093436324    348130685    1
2093436324    2093436324    0
-1986933550    -608185885    0
-1986933550    -1986933550    0
830166319    -1792649048    1
830166319    830166319    0
1258358586    -1973295988    1
1258358586    1258358586    0
-1463925986    -1009568477    0
-1463925986    -1463925986    0
-1836541762    -77247244    0
-1836541762    -1836541762    0
260482674    1234283513    0
260482674    260482674    0
-1597061655    526995703    0
-1597061655    -1597061655    0
-866392754    488553670    0
-866392754    -866392754    0
-549039266    1556079947    0
-549039266    -549039266    0
1263877281    -1537105665    1
1263877281    1263877281    0
489101244    1956332455    0
489101244    489101244    0
459699339    -1084320871    1
459699339    459699339    0
879554299    1408898609    0
879554299    879554299    0
1914737175    -37351843    1
1914737175    1914737175    0
-978385032    -2124228773    1
-978385032    -978385032    0
-90217367    437303389    0
-90217367    -90217367    0
-263919081    1946076671    0
-263919081    -263919081    0
-2081341144    -423598525    0
-2081341144    -2081341144    0
253561647    1849793325    0
253561647    253561647    0
-1131490138    1462350515    0
-1131490138    -1131490138    0
-1143684124    -32101073    0
-1143684124    -1143684124    0
1294037829    1517221399    0
1294037829    1294037829    0
-1950884799    -173692812    0
-1950884799    -1950884799    0
-1958201376    1739909086    0
-1958201376    -1958201376    0
638935165    1701600095    0
638935165    638935165    0
-1589252936    -480413394    0
-1589252936    -1589252936    0
-1781216214    -1950591898    1
-1781216214    -1781216214    0
-2076302128    1790195708    0
-2076302128    -2076302128    0
487425788    -1995568273    1
487425788    487425788    0
1963876918    313162682    1
1963876918    1963876918    0
-1709045745    -1755137058    1
-1709045745    -1709045745    0
100846388    -146281195    1
100846388    100846388    0
631032404    1535455237    0
631032404    631032404    0
177622255    -1094638652    1
177622255    177622255    0
881802520    -1118548359    1
881802520    881802520    0
2033199296    -1205568216    1
2033199296    2033199296    0
-339206364    1203861459    0
-339206364    -339206364    0
-1290648908    1138318145    0
-1290648908    -1290648908    0
1489519675    -1933185386    1
1489519675    1489519675    0
-1143578473    862873445    0
-1143578473    -1143578473    0
-1025853842    1205647960    0
-1025853842    -1025853842    0
13179362    -758150913    1
13179362    13179362    0
-273902382    1751503617    0
-273902382    -273902382    0
-77725858    557792614    0
-77725858    -77725858    0
-1859544607    1130449245    0
-1859544607    -1859544607    0
390360073    44703809    1
390360073    390360073    0
285802142    -717120418    1
285802142    285802142    0
1743189228    -755816066    1
1743189228    1743189228    0
-2027428045    1645059630    0
-2027428045    -2027428045    0
1679577637    960217748    1
1679577637    1679577637    0
1218912446    -363639760    1
1218912446    1218912446    0
353976059    -1706329738    1
353976059    353976059    0
1220250024    1504023766    0
1220250024    1220250024    0
-388366739    -883061995    1
-388366739    -388366739    0
-201322910    1246974162    0
-201322910    -201322910    0
-1076523730    -1807113811    1
-1076523730    -1076523730    0
-306671517    -1840637183    1
-306671517    -306671517    0
-698159122    1734879008    0
-698159122    -698159122    0
-25440187    68032374    0
-25440187    -25440187    0
-1012741177    1937485945    0
-1012741177    -1012741177    0
-337877085    799857823    0
-337877085    -337877085    0
436833890    960377186    0
436833890    436833890    0
-444830535    -1299624484    1
-444830535    -444830535    0
1972400983    -2003381400    1
1972400983    1972400983    0
-1054923898    624497250    0
-1054923898    -1054923898    0
1124413810    769733752    1
1124413810    1124413810    0
360546380    683059539    0
360546380    360546380    0
-482632571    -1197637459    1
-482632571    -482632571    0
1270443171    12544190    1
1270443171    1270443171    0
133942095    -2132976992    1
133942095    133942095    0
920012523    271867928    1
920012523    920012523    0
628328331    -1975901352    1
628328331    628328331    0
-1565560143    257402756    0
-1565560143    -1565560143    0
-1957812407    -1323895058    0
-1957812407    -1957812407    0
-1154480685    -1347456271    1
-1154480685    -1154480685    0
-1498525546    -1684989396    1
-1498525546    -1498525546    0
647013035    789921017    0
647013035    647013035    0
-491957392    1679805097    0
-491957392    -491957392    0
-653990153    -631451991    0
-653990153    -653990153    0
974884333    1761483080    0
974884333    974884333    0
-1075868072    -709266323    0
-1075868072    -1075868072    0
1298741320    -1258286162    1
1298741320    1298741320    0
635961025    -387552628    1
635961025    635961025    0
-382457129    343713879    0
-382457129    -382457129    0
-679311188    1558307565    0
-679311188    -679311188    0
-1276960220    140455376    0
-1276960220    -1276960220    0
27030923    1027147390    0
27030923    27030923    0
-231462847    1577931065    0
-231462847    -231462847    0
1638971061    -971235085    1
1638971061    1638971061    0
-667651184    267766616    0
-667651184    -667651184    0
-1017842066    1075959598    0
-1017842066    -1017842066    0
-2048193945    -716083856    0
-2048193945    -2048193945    0
1502520066    508049660    1
1502520066    1502520066    0
-1028062963    -882089290    0
-1028062963    -1028062963    0
176396486    -556599184    1
176396486    176396486    0
-1093128024    1780596488    0
-1093128024    -1093128024    0
1725916623    -366640353    1
1725916623    1725916623    0
-1527060347    685617486    0
-1527060347    -1527060347    0
185521360    -1269379684    1
185521360    185521360    0
904604525    27818237    1
904604525    904604525    0
1618164987    2118188007    0
1618164987    1618164987    0
-1937940179    -382038006    0
-1937940179    -1937940179    0
-943693347    86143936    0
-943693347    -943693347    0
1188365344    979515160    1
1188365344    1188365344    0
-1904984353    -2104987779    1
-1904984353    -1904984353    0
-616478094    2047327763    0
-616478094    -616478094    0
182822541    1338166182    0
182822541    182822541    0
975762322    725599552    1
975762322    975762322    0
-1918729197    1903860167    0
-1918729197    -1918729197    0
-1319675776    459753541    0
-1319675776    -1319675776    0
838553144    1009205629    0
838553144    838553144    0
-1703418633    -907195836    0
-1703418633    -1703418633    0
-1373798714    -131465455    0
-1373798714    -1373798714    0
-18354338    -655281035    1
-18354338    -18354338    0
548549279    1278776252    0
548549279    548549279    0
-91462455    -976949033    1
-91462455    -91462455    0
1577613598    -2117412368    1
1577613598    1577613598    0
-744996448    -1598575818    1
-744996448    -744996448    0
-628472503    -2139446657    1
-628472503    -628472503    0
-1415001127    740403686    0
-1415001127    -1415001127    0
-902076380    359910394    0
-902076380    -902076380    0
160713394    1597540325    0
160713394    160713394    0
1756611326    -664894954    1
1756611326    1756611326    0
-1996032102    1051594189    0
-1996032102    -1996032102    0
26512115    -1084926627    1
26512115    26512115    0
-355941199    -334073107    0
-355941199    -355941199    0
-1374837736    -1185124607    0
-1374837736    -1374837736    0
1965330777    -566507077    1
1965330777    1965330777    0
-1905881631    -1662225501    0
-1905881631    -1905881631    0
-1225443384    1046909916    0
-1225443384    -1225443384    0
